vector_name,first_byte,first_nibble,last_byte,last_nibble,bytes_hex,field_index,status,pdf_page,visual_anchor,notes
set-record-name-with-space-54,23,1,23,1,00,17,manual_documented,10,"Right column diagram 'Offset frequency / Command: 0D': nibble 1 of box 4, printed '0', rotated leader '1 GHz digit: 0 (Fixed)'.",
set-record-name-with-space-54,23,2,23,2,00,17,manual_derived,10,"Right column diagram 'Offset frequency / Command: 0D': nibble 2 of box 4, rotated leader '100 MHz digit: 0 ~ 2'.",Zero offset chosen; digit within the printed range 0-2.
set-record-name-with-space-54,24,-,24,-,01,18,manual_derived,12,"Right column diagram '(18), (19) Tuning step (TS)': box 1, leader 'TS function 00=OFF 01=ON'.",01=ON chosen from the printed enumeration.
set-record-name-with-space-54,25,-,25,-,05,19,manual_derived,12,"Right column diagram '(18), (19) Tuning step (TS)': box 2, leader 'Tuning step setting (Refer to command 10 (p. 3))'.","05 taken from the command-10 sub-command list on PDF page 4, row '05 / Send/read the 5 kHz tuning step'."
set-record-name-with-space-54,26,-,27,-,90 00,20 | 21,manual_derived,12,"Right column diagram '(20), (21) Programmable tuning step': the four nibbles whose leaders run, left to right, '1 kHz digit', '100 Hz digit', '100 kHz digit', '10 kHz digit'.",9 kHz written into the drawn nibble order; every digit within its printed 0-9 range.
set-record-name-with-space-54,28,-,28,-,00,22,manual_derived,12,"Right column diagram '(22) Attenuator setting': the single box, leader '00=OFF / 10=10dB / 20=20dB / 30=30dB'.",00=OFF chosen from the printed enumeration.
set-record-name-with-space-54,29,1,29,1,01,23,manual_documented,12,"Right column diagram '(23) Preamplifier setting': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-54,29,2,29,2,01,23,manual_derived,12,"Right column diagram '(23) Preamplifier setting': the right nibble, leader '0=OFF / 1=ON'.",1=ON chosen from the printed enumeration.
set-record-name-with-space-54,30,1,30,1,00,24,manual_documented,12,"Right column diagram '(24) Antenna setting': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-54,30,2,30,2,00,24,manual_derived,12,"Right column diagram '(24) Antenna setting': the right nibble, leader '0=ANT1 / 1=ANT2 / 2=ANT3'.",0=ANT1 chosen from the printed enumeration.
set-record-name-with-space-54,31,1,31,1,00,25,manual_documented,12,"Right column diagram '(25) IP plus (IP+) function': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-54,31,2,31,2,00,25,manual_derived,12,"Right column diagram '(25) IP plus (IP+) function': the right nibble, leader '0=OFF / 1=ON'.",0=OFF chosen from the printed enumeration.
set-record-name-with-space-54,32,-,40,-,54 45 53 54 20 4E 41 4D 45,26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34,inherited_assumed,,,The nine characters T E S T space N A M E in 7-bit ASCII. No character-code table is printed anywhere in this guide.
set-record-name-with-space-54,41,-,47,-,20 20 20 20 20 20 20,35 | 36 | 37 | 38 | 39 | 40 | 41,inherited_assumed,,,Seven ASCII spaces padding the 16-byte name field. The guide prints no pad value for a name shorter than 16 characters.
set-record-name-with-space-54,48,1,48,1,01,42,manual_documented,14,"Right column, section 'For receiving an NXDN signal', diagram '(42) Digital squelch (D.SQL) type': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-54,48,2,48,2,01,42,manual_derived,14,"Right column, section 'For receiving an NXDN signal', diagram '(42) Digital squelch (D.SQL) type': the right nibble, leader '0=OFF / 1=RAN'.",1=RAN chosen from the printed enumeration.
set-record-name-with-space-54,49,-,49,-,05,43,manual_derived,14,"Right column, section 'For receiving an NXDN signal', diagram '(43) Radio Access Number (RAN) code': the two nibbles, whose leaders run left to right '10th position: 0 ~ 6' then 'Once position: 0 ~ 9'.",RAN 05 written into the drawn nibble order; both digits within their printed ranges.
set-record-name-with-space-54,50,1,50,1,00,44,manual_documented,14,"Right column, section 'For receiving an NXDN signal', diagram '(44) Encryption setting': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-54,50,2,50,2,00,44,manual_derived,14,"Right column, section 'For receiving an NXDN signal', diagram '(44) Encryption setting': the right nibble, leader '0=OFF / 1=ON'.",0=OFF chosen from the printed enumeration.
set-record-name-with-space-54,51,1,51,1,00,45,manual_documented,14,"Right column, section 'For receiving an NXDN signal', diagram '(45) ~ (47) Encryption key': nibble 1, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-54,51,2,51,2,00,45,manual_derived,14,"Right column, section 'For receiving an NXDN signal', diagram '(45) ~ (47) Encryption key': nibble 2, leader '10000th position: 0 ~ 3'.",Key 00000 chosen; digit within the printed range 0-3.
set-record-name-with-space-54,52,-,52,-,00,46,manual_derived,14,"Right column, section 'For receiving an NXDN signal', diagram '(45) ~ (47) Encryption key': nibbles 3 and 4, leaders '1000th position: 0 ~ 9' and '100th position: 0 ~ 9'.",Key 00000 chosen; both digits within their printed ranges.
set-record-name-with-space-54,53,-,53,-,00,47,manual_derived,14,"Right column, section 'For receiving an NXDN signal', diagram '(45) ~ (47) Encryption key': nibbles 5 and 6, leaders '10th position: 0 ~ 9' and 'Once position: 0 ~ 9'.",Key 00000 chosen; both digits within their printed ranges.
set-record-name-with-space-54,54,-,54,-,FD,-,structural,3,"Page-2 frame diagram 'Controller to IC-R8600': cell 7 of the upper row printed 'FD', leader 'End of message code (fixed)'.",
set-record-name-with-space-55-fm,1,-,2,-,FE FE,-,structural,3,"Page-2 frame diagram 'Controller to IC-R8600': cells 1 and 2 of the upper row, both printed 'FE', leader 'Preamble code (fixed)'.",
set-record-name-with-space-55-fm,3,-,3,-,96,-,structural,3,"Page-2 frame diagram 'Controller to IC-R8600': cell 3 of the upper row printed '96', leader 'Receiver's default address'.",
set-record-name-with-space-55-fm,4,-,4,-,E0,-,structural,3,"Page-2 frame diagram 'Controller to IC-R8600': cell 4 of the upper row printed 'E0', leader 'Controller's default address'.",
set-record-name-with-space-55-fm,5,-,6,-,1A 00,-,manual_documented,12,Line 'Command: 1A 00' printed directly beneath the bullet heading 'Memory channel content' at the head of the left column.,
set-record-name-with-space-55-fm,7,-,8,-,00 00,1 | 2,manual_derived,12,"Left column list '(1), (2) Memory group number': the line '0000 ~ 0099: Normal memory channel group'.",Group 0000 chosen from the printed range 0000-0099.
set-record-name-with-space-55-fm,9,-,10,-,00 01,3 | 4,manual_derived,12,"Left column list '(3), (4) Memory channel numbers': the line '0000 ~ 0099: Normal memory channel (00 ~ 99)'.",Channel 0001 chosen from the printed range 0000-0099.
set-record-name-with-space-55-fm,11,-,11,-,00,5,manual_derived,12,"Left column diagram '(5) Skip/Select Memory scan setting': the single two-nibble box; left nibble leader '0=SKIP OFF', right nibble leader '0 =OFF'.",0=SKIP OFF and 0=OFF chosen from the two printed enumerations.
set-record-name-with-space-55-fm,12,-,16,-,00 00 50 45 01,6 | 7 | 8 | 9 | 10,manual_derived,10,"Left column diagram under 'Receiving frequency / Command: 00, 03, 05': the five boxes with rotated leaders reading, left to right, '10Hz digit', '1Hz digit', '1kHz digit', '100Hz digit', '100kHz digit', '10kHz digit', '10MHz digit', '1MHz digit', '1GHz digit', '100MHz digit'.",145.500000 MHz written into the printed digit order.
set-record-name-with-space-55-fm,17,-,17,-,05,11,manual_derived,10,Left column table under 'Receiving mode': the column headed '(1)Receiving mode'.,Mode code transcribed exactly as the table prints it.
set-record-name-with-space-55-fm,18,-,18,-,01,12,manual_derived,10,"Left column table under 'Receiving mode': the column headed '(2)Filter setting', row '01:FIL1'.",01=FIL1 chosen from the printed enumeration 01:FIL1 / 02:FIL2 / 03:FIL3.
set-record-name-with-space-55-fm,19,1,19,1,00,13,manual_documented,12,"Left column diagram '(13) Duplex setting': the left nibble of the single box, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-55-fm,19,2,19,2,00,13,manual_derived,12,"Left column diagram '(13) Duplex setting': the right nibble of the single box, leader '0=OFF / 1=DUP- / 2=DUP+'.",0=OFF chosen from the printed enumeration.
set-record-name-with-space-55-fm,20,1,20,1,00,14,manual_derived,10,"Right column diagram 'Offset frequency / Command: 0D': nibble 1 of box 1, rotated leader '1 kHz digit: 0 ~ 9'.",Zero offset chosen; digit within the printed range.
set-record-name-with-space-55-fm,20,2,20,2,00,14,manual_documented,10,"Right column diagram 'Offset frequency / Command: 0D': nibble 2 of box 1, printed '0', rotated leader '100 Hz digit: 0 (Fixed)'.",
set-record-name-with-space-55-fm,21,-,22,-,00 00,15 | 16,manual_derived,10,"Right column diagram 'Offset frequency / Command: 0D': boxes 2 and 3, rotated leaders '100 kHz digit', '10 kHz digit', '10 MHz digit', '1 MHz digit'.",Zero offset chosen; all four digits within their printed ranges.
set-record-name-with-space-55-fm,23,1,23,1,00,17,manual_documented,10,"Right column diagram 'Offset frequency / Command: 0D': nibble 1 of box 4, printed '0', rotated leader '1 GHz digit: 0 (Fixed)'.",
set-record-name-with-space-55-fm,23,2,23,2,00,17,manual_derived,10,"Right column diagram 'Offset frequency / Command: 0D': nibble 2 of box 4, rotated leader '100 MHz digit: 0 ~ 2'.",Zero offset chosen; digit within the printed range 0-2.
set-record-name-with-space-55-fm,24,-,24,-,01,18,manual_derived,12,"Right column diagram '(18), (19) Tuning step (TS)': box 1, leader 'TS function 00=OFF 01=ON'.",01=ON chosen from the printed enumeration.
set-record-name-with-space-55-fm,25,-,25,-,05,19,manual_derived,12,"Right column diagram '(18), (19) Tuning step (TS)': box 2, leader 'Tuning step setting (Refer to command 10 (p. 3))'.","05 taken from the command-10 sub-command list on PDF page 4, row '05 / Send/read the 5 kHz tuning step'."
set-record-name-with-space-55-fm,26,-,27,-,90 00,20 | 21,manual_derived,12,"Right column diagram '(20), (21) Programmable tuning step': the four nibbles whose leaders run, left to right, '1 kHz digit', '100 Hz digit', '100 kHz digit', '10 kHz digit'.",9 kHz written into the drawn nibble order; every digit within its printed 0-9 range.
set-record-name-with-space-55-fm,28,-,28,-,00,22,manual_derived,12,"Right column diagram '(22) Attenuator setting': the single box, leader '00=OFF / 10=10dB / 20=20dB / 30=30dB'.",00=OFF chosen from the printed enumeration.
set-record-name-with-space-55-fm,29,1,29,1,01,23,manual_documented,12,"Right column diagram '(23) Preamplifier setting': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-55-fm,29,2,29,2,01,23,manual_derived,12,"Right column diagram '(23) Preamplifier setting': the right nibble, leader '0=OFF / 1=ON'.",1=ON chosen from the printed enumeration.
set-record-name-with-space-55-fm,30,1,30,1,00,24,manual_documented,12,"Right column diagram '(24) Antenna setting': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-55-fm,30,2,30,2,00,24,manual_derived,12,"Right column diagram '(24) Antenna setting': the right nibble, leader '0=ANT1 / 1=ANT2 / 2=ANT3'.",0=ANT1 chosen from the printed enumeration.
set-record-name-with-space-55-fm,31,1,31,1,00,25,manual_documented,12,"Right column diagram '(25) IP plus (IP+) function': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-55-fm,31,2,31,2,00,25,manual_derived,12,"Right column diagram '(25) IP plus (IP+) function': the right nibble, leader '0=OFF / 1=ON'.",0=OFF chosen from the printed enumeration.
set-record-name-with-space-55-fm,32,-,40,-,54 45 53 54 20 4E 41 4D 45,26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34,inherited_assumed,,,The nine characters T E S T space N A M E in 7-bit ASCII. No character-code table is printed anywhere in this guide.
set-record-name-with-space-55-fm,41,-,47,-,20 20 20 20 20 20 20,35 | 36 | 37 | 38 | 39 | 40 | 41,inherited_assumed,,,Seven ASCII spaces padding the 16-byte name field. The guide prints no pad value for a name shorter than 16 characters.
set-record-name-with-space-55-fm,48,1,48,1,01,42,manual_documented,13,"Left column, section 'For receiving an FM signal', diagram '(42) Tone squelch type': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-55-fm,48,2,48,2,01,42,manual_derived,13,"Left column, section 'For receiving an FM signal', diagram '(42) Tone squelch type': the right nibble, leader '0=OFF / 1=TSQL / 2=DTCS'.",1=TSQL chosen from the printed enumeration.
set-record-name-with-space-55-fm,49,-,49,-,00,43,manual_documented,19,"Right column, 'Tone squelch (TSQL) frequency / Command: 1B 01': box (1), printed '0 0', its arrow rising from the centre of that box to the leader '0 (Fixed)'.",
set-record-name-with-space-55-fm,50,-,50,-,08,44,manual_derived,19,"Right column, 'Tone squelch (TSQL) frequency / Command: 1B 01': box (2), nibbles 3 and 4, leaders '100 Hz digit: 0 ~ 2' and '10 Hz digit: 0 ~ 9'.",88.5 Hz written into the drawn digit order; both digits within their printed ranges.
set-record-name-with-space-55-fm,51,-,51,-,85,45,manual_derived,19,"Right column, 'Tone squelch (TSQL) frequency / Command: 1B 01': box (3), nibbles 5 and 6, leaders '1 Hz digit: 0 ~ 9' and '0.1 Hz digit: 0 ~ 9'.",88.5 Hz written into the drawn digit order; both digits within their printed ranges.
set-record-name-with-space-55-fm,52,1,52,1,00,46,manual_documented,19,"Right column, 'DTCS code / Command: 1B 02': nibble 1, printed '0', leader '0 (Fixed)' (the lowest of the six leaders).",
set-record-name-with-space-55-fm,52,2,52,2,00,46,manual_derived,19,"Right column, 'DTCS code / Command: 1B 02': nibble 2, leader 'Polarity 0: Normal / 1: Reverse'.",0=Normal chosen from the printed enumeration.
set-record-name-with-space-55-fm,53,1,53,1,00,47,manual_documented,19,"Right column, 'DTCS code / Command: 1B 02': nibble 3, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-55-fm,53,2,53,2,00,47,manual_derived,19,"Right column, 'DTCS code / Command: 1B 02': nibble 4, leader '100th position: 0 ~ 7'.",DTCS 023; digit within the printed range 0-7.
set-record-name-with-space-55-fm,54,-,54,-,23,48,manual_derived,19,"Right column, 'DTCS code / Command: 1B 02': nibbles 5 and 6, leaders '10th position: 0 ~ 7' and 'Once position: 0 ~ 7'.",DTCS 023; both digits within their printed ranges.
set-record-name-with-space-55-fm,55,-,55,-,FD,-,structural,3,"Page-2 frame diagram 'Controller to IC-R8600': cell 7 of the upper row printed 'FD', leader 'End of message code (fixed)'.",
set-record-name-with-space-55-dcr,1,-,2,-,FE FE,-,structural,3,"Page-2 frame diagram 'Controller to IC-R8600': cells 1 and 2 of the upper row, both printed 'FE', leader 'Preamble code (fixed)'.",
set-record-name-with-space-55-dcr,3,-,3,-,96,-,structural,3,"Page-2 frame diagram 'Controller to IC-R8600': cell 3 of the upper row printed '96', leader 'Receiver's default address'.",
set-record-name-with-space-55-dcr,4,-,4,-,E0,-,structural,3,"Page-2 frame diagram 'Controller to IC-R8600': cell 4 of the upper row printed 'E0', leader 'Controller's default address'.",
set-record-name-with-space-55-dcr,5,-,6,-,1A 00,-,manual_documented,12,Line 'Command: 1A 00' printed directly beneath the bullet heading 'Memory channel content' at the head of the left column.,
set-record-name-with-space-55-dcr,7,-,8,-,00 00,1 | 2,manual_derived,12,"Left column list '(1), (2) Memory group number': the line '0000 ~ 0099: Normal memory channel group'.",Group 0000 chosen from the printed range 0000-0099.
set-record-name-with-space-55-dcr,9,-,10,-,00 01,3 | 4,manual_derived,12,"Left column list '(3), (4) Memory channel numbers': the line '0000 ~ 0099: Normal memory channel (00 ~ 99)'.",Channel 0001 chosen from the printed range 0000-0099.
set-record-name-with-space-55-dcr,11,-,11,-,00,5,manual_derived,12,"Left column diagram '(5) Skip/Select Memory scan setting': the single two-nibble box; left nibble leader '0=SKIP OFF', right nibble leader '0 =OFF'.",0=SKIP OFF and 0=OFF chosen from the two printed enumerations.
set-record-name-with-space-55-dcr,12,-,16,-,00 00 50 45 01,6 | 7 | 8 | 9 | 10,manual_derived,10,"Left column diagram under 'Receiving frequency / Command: 00, 03, 05': the five boxes with rotated leaders reading, left to right, '10Hz digit', '1Hz digit', '1kHz digit', '100Hz digit', '100kHz digit', '10kHz digit', '10MHz digit', '1MHz digit', '1GHz digit', '100MHz digit'.",145.500000 MHz written into the printed digit order.
set-record-name-with-space-55-dcr,17,-,17,-,21,11,manual_derived,10,Left column table under 'Receiving mode': the column headed '(1)Receiving mode'.,Mode code transcribed exactly as the table prints it.
set-record-name-with-space-55-dcr,18,-,18,-,01,12,inherited_assumed,,,"Filter byte (12) is drawn as part of the record for every mode class, but the receiving-mode table prints a dash in the '(2)Filter setting' column for this mode, so no value is documented; 01 chosen."
set-record-name-with-space-55-dcr,19,1,19,1,00,13,manual_documented,12,"Left column diagram '(13) Duplex setting': the left nibble of the single box, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-55-dcr,19,2,19,2,00,13,manual_derived,12,"Left column diagram '(13) Duplex setting': the right nibble of the single box, leader '0=OFF / 1=DUP- / 2=DUP+'.",0=OFF chosen from the printed enumeration.
set-record-name-with-space-55-dcr,20,1,20,1,00,14,manual_derived,10,"Right column diagram 'Offset frequency / Command: 0D': nibble 1 of box 1, rotated leader '1 kHz digit: 0 ~ 9'.",Zero offset chosen; digit within the printed range.
set-record-name-with-space-55-dcr,20,2,20,2,00,14,manual_documented,10,"Right column diagram 'Offset frequency / Command: 0D': nibble 2 of box 1, printed '0', rotated leader '100 Hz digit: 0 (Fixed)'.",
set-record-name-with-space-55-dcr,21,-,22,-,00 00,15 | 16,manual_derived,10,"Right column diagram 'Offset frequency / Command: 0D': boxes 2 and 3, rotated leaders '100 kHz digit', '10 kHz digit', '10 MHz digit', '1 MHz digit'.",Zero offset chosen; all four digits within their printed ranges.
set-record-name-with-space-55-dcr,23,1,23,1,00,17,manual_documented,10,"Right column diagram 'Offset frequency / Command: 0D': nibble 1 of box 4, printed '0', rotated leader '1 GHz digit: 0 (Fixed)'.",
set-record-name-with-space-55-dcr,23,2,23,2,00,17,manual_derived,10,"Right column diagram 'Offset frequency / Command: 0D': nibble 2 of box 4, rotated leader '100 MHz digit: 0 ~ 2'.",Zero offset chosen; digit within the printed range 0-2.
set-record-name-with-space-55-dcr,24,-,24,-,01,18,manual_derived,12,"Right column diagram '(18), (19) Tuning step (TS)': box 1, leader 'TS function 00=OFF 01=ON'.",01=ON chosen from the printed enumeration.
set-record-name-with-space-55-dcr,25,-,25,-,05,19,manual_derived,12,"Right column diagram '(18), (19) Tuning step (TS)': box 2, leader 'Tuning step setting (Refer to command 10 (p. 3))'.","05 taken from the command-10 sub-command list on PDF page 4, row '05 / Send/read the 5 kHz tuning step'."
set-record-name-with-space-55-dcr,26,-,27,-,90 00,20 | 21,manual_derived,12,"Right column diagram '(20), (21) Programmable tuning step': the four nibbles whose leaders run, left to right, '1 kHz digit', '100 Hz digit', '100 kHz digit', '10 kHz digit'.",9 kHz written into the drawn nibble order; every digit within its printed 0-9 range.
set-record-name-with-space-55-dcr,28,-,28,-,00,22,manual_derived,12,"Right column diagram '(22) Attenuator setting': the single box, leader '00=OFF / 10=10dB / 20=20dB / 30=30dB'.",00=OFF chosen from the printed enumeration.
set-record-name-with-space-55-dcr,29,1,29,1,01,23,manual_documented,12,"Right column diagram '(23) Preamplifier setting': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-55-dcr,29,2,29,2,01,23,manual_derived,12,"Right column diagram '(23) Preamplifier setting': the right nibble, leader '0=OFF / 1=ON'.",1=ON chosen from the printed enumeration.
set-record-name-with-space-55-dcr,30,1,30,1,00,24,manual_documented,12,"Right column diagram '(24) Antenna setting': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-55-dcr,30,2,30,2,00,24,manual_derived,12,"Right column diagram '(24) Antenna setting': the right nibble, leader '0=ANT1 / 1=ANT2 / 2=ANT3'.",0=ANT1 chosen from the printed enumeration.
set-record-name-with-space-55-dcr,31,1,31,1,00,25,manual_documented,12,"Right column diagram '(25) IP plus (IP+) function': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-55-dcr,31,2,31,2,00,25,manual_derived,12,"Right column diagram '(25) IP plus (IP+) function': the right nibble, leader '0=OFF / 1=ON'.",0=OFF chosen from the printed enumeration.
set-record-name-with-space-55-dcr,32,-,40,-,54 45 53 54 20 4E 41 4D 45,26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34,inherited_assumed,,,The nine characters T E S T space N A M E in 7-bit ASCII. No character-code table is printed anywhere in this guide.
set-record-name-with-space-55-dcr,41,-,47,-,20 20 20 20 20 20 20,35 | 36 | 37 | 38 | 39 | 40 | 41,inherited_assumed,,,Seven ASCII spaces padding the 16-byte name field. The guide prints no pad value for a name shorter than 16 characters.
set-record-name-with-space-55-dcr,48,1,48,1,01,42,manual_documented,15,"Left column, section 'For receiving a DCR signal', diagram '(42) Digital squelch (D.SQL) type': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-55-dcr,48,2,48,2,01,42,manual_derived,15,"Left column, section 'For receiving a DCR signal', diagram '(42) Digital squelch (D.SQL) type': the right nibble, leader '0=OFF / 1=UC'.",1=UC chosen from the printed enumeration.
set-record-name-with-space-55-dcr,49,1,49,1,01,43,manual_documented,15,"Left column, section 'For receiving a DCR signal', diagram '(43), (44) UC code': nibble 1, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-55-dcr,49,2,49,2,01,43,manual_derived,15,"Left column, section 'For receiving a DCR signal', diagram '(43), (44) UC code': nibble 2, leader '100th position: 0 ~ 5'.",UC 123; digit within the printed range 0-5.
set-record-name-with-space-55-dcr,50,-,50,-,23,44,manual_derived,15,"Left column, section 'For receiving a DCR signal', diagram '(43), (44) UC code': nibbles 3 and 4, leaders '10th position: 0 ~ 9' and 'Once position: 0 ~ 9'.",UC 123; both digits within their printed ranges.
set-record-name-with-space-55-dcr,51,1,51,1,00,45,manual_documented,15,"Left column, section 'For receiving a DCR signal', diagram '(45) Encryption setting': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-55-dcr,51,2,51,2,00,45,manual_derived,15,"Left column, section 'For receiving a DCR signal', diagram '(45) Encryption setting': the right nibble, leader '0=OFF / 1=ON'.",0=OFF chosen from the printed enumeration.
set-record-name-with-space-55-dcr,52,1,52,1,00,46,manual_documented,15,"Left column, section 'For receiving a DCR signal', diagram '(46) ~ (48) Encryption key': nibble 1, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-55-dcr,52,2,52,2,00,46,manual_derived,15,"Left column, section 'For receiving a DCR signal', diagram '(46) ~ (48) Encryption key': nibble 2, leader '10000th position: 0 ~ 3'.",Key 00000 chosen; digit within the printed range 0-3.
set-record-name-with-space-55-dcr,53,-,53,-,00,47,manual_derived,15,"Left column, section 'For receiving a DCR signal', diagram '(46) ~ (48) Encryption key': nibbles 3 and 4, leaders '1000th position: 0 ~ 9' and '100th position: 0 ~ 9'.",Key 00000 chosen; both digits within their printed ranges.
set-record-name-with-space-55-dcr,54,-,54,-,00,48,manual_derived,15,"Left column, section 'For receiving a DCR signal', diagram '(46) ~ (48) Encryption key': nibbles 5 and 6, leaders '10th position: 0 ~ 9' and 'Once position: 0 ~ 9'.",Key 00000 chosen; both digits within their printed ranges.
set-record-name-with-space-55-dcr,55,-,55,-,FD,-,structural,3,"Page-2 frame diagram 'Controller to IC-R8600': cell 7 of the upper row printed 'FD', leader 'End of message code (fixed)'.",
set-record-name-with-space-56,1,-,2,-,FE FE,-,structural,3,"Page-2 frame diagram 'Controller to IC-R8600': cells 1 and 2 of the upper row, both printed 'FE', leader 'Preamble code (fixed)'.",
set-record-name-with-space-56,3,-,3,-,96,-,structural,3,"Page-2 frame diagram 'Controller to IC-R8600': cell 3 of the upper row printed '96', leader 'Receiver's default address'.",
set-record-name-with-space-56,4,-,4,-,E0,-,structural,3,"Page-2 frame diagram 'Controller to IC-R8600': cell 4 of the upper row printed 'E0', leader 'Controller's default address'.",
set-record-name-with-space-56,5,-,6,-,1A 00,-,manual_documented,12,Line 'Command: 1A 00' printed directly beneath the bullet heading 'Memory channel content' at the head of the left column.,
set-record-name-with-space-56,7,-,8,-,00 00,1 | 2,manual_derived,12,"Left column list '(1), (2) Memory group number': the line '0000 ~ 0099: Normal memory channel group'.",Group 0000 chosen from the printed range 0000-0099.
set-record-name-with-space-56,9,-,10,-,00 01,3 | 4,manual_derived,12,"Left column list '(3), (4) Memory channel numbers': the line '0000 ~ 0099: Normal memory channel (00 ~ 99)'.",Channel 0001 chosen from the printed range 0000-0099.
set-record-name-with-space-56,11,-,11,-,00,5,manual_derived,12,"Left column diagram '(5) Skip/Select Memory scan setting': the single two-nibble box; left nibble leader '0=SKIP OFF', right nibble leader '0 =OFF'.",0=SKIP OFF and 0=OFF chosen from the two printed enumerations.
set-record-name-with-space-56,12,-,16,-,00 00 50 45 01,6 | 7 | 8 | 9 | 10,manual_derived,10,"Left column diagram under 'Receiving frequency / Command: 00, 03, 05': the five boxes with rotated leaders reading, left to right, '10Hz digit', '1Hz digit', '1kHz digit', '100Hz digit', '100kHz digit', '10kHz digit', '10MHz digit', '1MHz digit', '1GHz digit', '100MHz digit'.",145.500000 MHz written into the printed digit order.
set-record-name-with-space-56,17,-,17,-,18,11,manual_derived,10,Left column table under 'Receiving mode': the column headed '(1)Receiving mode'.,Mode code transcribed exactly as the table prints it.
set-record-name-with-space-56,18,-,18,-,01,12,inherited_assumed,,,"Filter byte (12) is drawn as part of the record for every mode class, but the receiving-mode table prints a dash in the '(2)Filter setting' column for this mode, so no value is documented; 01 chosen."
set-record-name-with-space-56,19,1,19,1,00,13,manual_documented,12,"Left column diagram '(13) Duplex setting': the left nibble of the single box, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-56,19,2,19,2,00,13,manual_derived,12,"Left column diagram '(13) Duplex setting': the right nibble of the single box, leader '0=OFF / 1=DUP- / 2=DUP+'.",0=OFF chosen from the printed enumeration.
set-record-name-with-space-56,20,1,20,1,00,14,manual_derived,10,"Right column diagram 'Offset frequency / Command: 0D': nibble 1 of box 1, rotated leader '1 kHz digit: 0 ~ 9'.",Zero offset chosen; digit within the printed range.
set-record-name-with-space-56,20,2,20,2,00,14,manual_documented,10,"Right column diagram 'Offset frequency / Command: 0D': nibble 2 of box 1, printed '0', rotated leader '100 Hz digit: 0 (Fixed)'.",
set-record-name-with-space-56,21,-,22,-,00 00,15 | 16,manual_derived,10,"Right column diagram 'Offset frequency / Command: 0D': boxes 2 and 3, rotated leaders '100 kHz digit', '10 kHz digit', '10 MHz digit', '1 MHz digit'.",Zero offset chosen; all four digits within their printed ranges.
set-record-name-with-space-56,23,1,23,1,00,17,manual_documented,10,"Right column diagram 'Offset frequency / Command: 0D': nibble 1 of box 4, printed '0', rotated leader '1 GHz digit: 0 (Fixed)'.",
set-record-name-with-space-56,23,2,23,2,00,17,manual_derived,10,"Right column diagram 'Offset frequency / Command: 0D': nibble 2 of box 4, rotated leader '100 MHz digit: 0 ~ 2'.",Zero offset chosen; digit within the printed range 0-2.
set-record-name-with-space-56,24,-,24,-,01,18,manual_derived,12,"Right column diagram '(18), (19) Tuning step (TS)': box 1, leader 'TS function 00=OFF 01=ON'.",01=ON chosen from the printed enumeration.
set-record-name-with-space-56,25,-,25,-,05,19,manual_derived,12,"Right column diagram '(18), (19) Tuning step (TS)': box 2, leader 'Tuning step setting (Refer to command 10 (p. 3))'.","05 taken from the command-10 sub-command list on PDF page 4, row '05 / Send/read the 5 kHz tuning step'."
set-record-name-with-space-56,26,-,27,-,90 00,20 | 21,manual_derived,12,"Right column diagram '(20), (21) Programmable tuning step': the four nibbles whose leaders run, left to right, '1 kHz digit', '100 Hz digit', '100 kHz digit', '10 kHz digit'.",9 kHz written into the drawn nibble order; every digit within its printed 0-9 range.
set-record-name-with-space-56,28,-,28,-,00,22,manual_derived,12,"Right column diagram '(22) Attenuator setting': the single box, leader '00=OFF / 10=10dB / 20=20dB / 30=30dB'.",00=OFF chosen from the printed enumeration.
